timestamp,open,high,low,close,volume
2026-01-21 10:00:00,1.9117,1.9156,1.9028,1.903,3846877.0
2026-01-21 11:00:00,1.903,1.9055,1.8873,1.8897,4465042.5
2026-01-21 12:00:00,1.8897,1.8981,1.8798,1.8971,5249405.3
2026-01-21 13:00:00,1.897,1.9056,1.891,1.8969,9652294.8
2026-01-21 14:00:00,1.8968,1.9449,1.8906,1.943,18259807.7
2026-01-21 15:00:00,1.9429,1.9609,1.9349,1.9579,7657020.1
2026-01-21 16:00:00,1.958,1.959,1.8772,1.8791,10452059.2
2026-01-21 17:00:00,1.8791,1.898,1.8712,1.8914,7842058.8
2026-01-21 18:00:00,1.8913,1.9147,1.8829,1.9055,4263027.2
2026-01-21 19:00:00,1.9056,1.9844,1.8989,1.9734,15745019.4
2026-01-21 20:00:00,1.9734,1.9735,1.9472,1.9729,6896511.9
2026-01-21 21:00:00,1.9729,1.9865,1.9667,1.9746,4324454.8
2026-01-21 22:00:00,1.9746,1.9907,1.9655,1.9655,4612548.8
2026-01-21 23:00:00,1.9656,1.9681,1.9393,1.9476,3434735.2
2026-01-22 00:00:00,1.9475,1.9609,1.9473,1.9551,2081281.6
2026-01-22 01:00:00,1.955,1.9679,1.9519,1.9586,2491135.6
2026-01-22 02:00:00,1.9585,1.9611,1.9441,1.9453,2273696.1
2026-01-22 03:00:00,1.9454,1.9553,1.942,1.9475,1670952.9
2026-01-22 04:00:00,1.9475,1.9548,1.9473,1.953,1285316.8
2026-01-22 05:00:00,1.9531,1.955,1.9463,1.9532,2161111.9
2026-01-22 06:00:00,1.9532,1.9598,1.9483,1.9556,1595191.6
2026-01-22 07:00:00,1.9557,1.9564,1.9465,1.9477,2817839.2
2026-01-22 08:00:00,1.9477,1.9595,1.9468,1.959,2158481.1
2026-01-22 09:00:00,1.9589,1.9646,1.9562,1.9646,2488892.9
2026-01-22 10:00:00,1.9646,1.9647,1.9532,1.9562,3026566.6
2026-01-22 11:00:00,1.9561,1.9569,1.9425,1.9439,2535356.9
2026-01-22 12:00:00,1.944,1.9497,1.9413,1.9418,2186627.9
2026-01-22 13:00:00,1.9417,1.9472,1.9263,1.9302,5677100.3
2026-01-22 14:00:00,1.9302,1.933,1.915,1.9152,4444076.0
2026-01-22 15:00:00,1.9152,1.9238,1.9016,1.9146,5026939.7
2026-01-22 16:00:00,1.9145,1.9291,1.905,1.9231,4664452.6
2026-01-22 17:00:00,1.923,1.9301,1.9127,1.9291,3315372.0
2026-01-22 18:00:00,1.9291,1.9333,1.9206,1.9224,1846772.8
2026-01-22 19:00:00,1.9223,1.9358,1.9177,1.9327,1468353.7
2026-01-22 20:00:00,1.9326,1.9338,1.919,1.9237,2409669.6
2026-01-22 21:00:00,1.9238,1.932,1.9203,1.9254,1081310.1
2026-01-22 22:00:00,1.9255,1.9322,1.923,1.9244,1422545.3
2026-01-22 23:00:00,1.9244,1.9258,1.9161,1.9236,1498401.7
2026-01-23 00:00:00,1.9237,1.9265,1.9165,1.918,1684919.3
2026-01-23 01:00:00,1.918,1.9244,1.9166,1.9217,2643276.5
2026-01-23 02:00:00,1.9217,1.9232,1.9091,1.9093,1783234.2
2026-01-23 03:00:00,1.9094,1.9181,1.9093,1.916,1488966.3
2026-01-23 04:00:00,1.9159,1.9257,1.9136,1.9202,2790743.2
2026-01-23 05:00:00,1.9201,1.9209,1.9078,1.9107,2122789.7
2026-01-23 06:00:00,1.9108,1.9168,1.9033,1.9114,2405372.1
2026-01-23 07:00:00,1.9114,1.9159,1.909,1.915,4017294.1
2026-01-23 08:00:00,1.915,1.9157,1.9022,1.9056,4515826.2
2026-01-23 09:00:00,1.9056,1.9121,1.9017,1.9074,1545847.8
2026-01-23 10:00:00,1.9075,1.9129,1.907,1.9077,1322044.0
2026-01-23 11:00:00,1.9077,1.9147,1.9067,1.9142,1217482.5
2026-01-23 12:00:00,1.9142,1.9142,1.9088,1.91,935809.7
2026-01-23 13:00:00,1.9099,1.9124,1.904,1.905,1536604.6
2026-01-23 14:00:00,1.9049,1.909,1.8873,1.8966,5953957.1
2026-01-23 15:00:00,1.8966,1.9229,1.8892,1.9215,4751818.4
2026-01-23 16:00:00,1.9216,1.9507,1.9204,1.9365,5933531.2
2026-01-23 17:00:00,1.9364,1.9656,1.9271,1.9474,7876979.7
2026-01-23 18:00:00,1.9474,1.9607,1.9419,1.9445,4909306.0
2026-01-23 19:00:00,1.9445,1.9445,1.9207,1.9232,4660337.8
2026-01-23 20:00:00,1.9233,1.9279,1.9077,1.9163,5303743.4
2026-01-23 21:00:00,1.9162,1.9268,1.9137,1.9183,1392830.5
2026-01-23 22:00:00,1.9182,1.932,1.9176,1.9257,2215419.1
2026-01-23 23:00:00,1.9257,1.9257,1.919,1.9196,3068573.5
2026-01-24 00:00:00,1.9197,1.9235,1.9181,1.9191,1229492.2
2026-01-24 01:00:00,1.9191,1.9219,1.9161,1.9204,804456.6
2026-01-24 02:00:00,1.9205,1.9268,1.9202,1.9239,1056735.4
2026-01-24 03:00:00,1.9239,1.9272,1.9217,1.9234,974424.8
2026-01-24 04:00:00,1.9235,1.9276,1.9229,1.9254,827288.0
2026-01-24 05:00:00,1.9253,1.9254,1.9201,1.9219,1925038.7
2026-01-24 06:00:00,1.9219,1.9223,1.918,1.9188,1211109.8
2026-01-24 07:00:00,1.9188,1.92,1.917,1.919,1232261.7
2026-01-24 08:00:00,1.919,1.9214,1.9178,1.9194,1260808.8
2026-01-24 09:00:00,1.9193,1.9198,1.9147,1.9183,1024174.1
2026-01-24 10:00:00,1.9183,1.9183,1.9152,1.9176,858979.1
2026-01-24 11:00:00,1.9175,1.9203,1.917,1.917,683670.3
2026-01-24 12:00:00,1.9171,1.9225,1.9154,1.9198,1166559.3
2026-01-24 13:00:00,1.9198,1.9242,1.9188,1.9189,840349.4
2026-01-24 14:00:00,1.9188,1.9218,1.917,1.9193,3991773.5
2026-01-24 15:00:00,1.9193,1.9215,1.9124,1.9128,1306395.1
2026-01-24 16:00:00,1.9128,1.917,1.91,1.9149,1528821.6
2026-01-24 17:00:00,1.9149,1.919,1.9132,1.917,564724.5
2026-01-24 18:00:00,1.917,1.921,1.9166,1.9209,727465.0
2026-01-24 19:00:00,1.921,1.921,1.915,1.9168,540303.3
2026-01-24 20:00:00,1.9167,1.919,1.9166,1.9177,402461.2
2026-01-24 21:00:00,1.9176,1.918,1.9143,1.9175,852018.9
2026-01-24 22:00:00,1.9175,1.9233,1.9175,1.9218,730316.3
2026-01-24 23:00:00,1.9219,1.9222,1.9141,1.9143,1420372.3
2026-01-25 00:00:00,1.9143,1.9168,1.9111,1.9148,1766561.5
2026-01-25 01:00:00,1.9148,1.9149,1.9038,1.9061,1640371.7
2026-01-25 02:00:00,1.9061,1.9099,1.9054,1.9069,780696.0
2026-01-25 03:00:00,1.9069,1.9078,1.8983,1.9006,1648201.1
2026-01-25 04:00:00,1.9007,1.9039,1.8989,1.9013,770561.9
2026-01-25 05:00:00,1.9013,1.902,1.8971,1.9019,901257.8
2026-01-25 06:00:00,1.902,1.902,1.8954,1.8982,1310756.3
2026-01-25 07:00:00,1.8983,1.8994,1.894,1.8948,867773.0
2026-01-25 08:00:00,1.8948,1.8997,1.8898,1.8907,2191084.6
2026-01-25 09:00:00,1.8908,1.8974,1.8869,1.8936,2422448.8
2026-01-25 10:00:00,1.8936,1.9125,1.8933,1.9075,2456142.3
2026-01-25 11:00:00,1.9075,1.911,1.9,1.9022,1803786.2
2026-01-25 12:00:00,1.9022,1.9032,1.8972,1.9006,1465886.2
2026-01-25 13:00:00,1.9007,1.9032,1.8941,1.9022,1089851.9
2026-01-25 14:00:00,1.9021,1.9024,1.8842,1.8874,2690584.0
2026-01-25 15:00:00,1.8874,1.8936,1.8845,1.8878,1923261.9
2026-01-25 16:00:00,1.8879,1.8879,1.8458,1.854,17760615.6
2026-01-25 17:00:00,1.854,1.8624,1.8366,1.8465,7093856.0
2026-01-25 18:00:00,1.8466,1.8503,1.8257,1.8362,9972102.1
2026-01-25 19:00:00,1.8361,1.8415,1.8111,1.8182,10381021.6
2026-01-25 20:00:00,1.8182,1.8269,1.813,1.824,5361763.2
2026-01-25 21:00:00,1.824,1.841,1.8239,1.8398,5332151.2
2026-01-25 22:00:00,1.8399,1.8405,1.8186,1.8299,4949197.9
2026-01-25 23:00:00,1.83,1.839,1.8236,1.8356,4953177.5
2026-01-26 00:00:00,1.8356,1.8541,1.8331,1.8528,4457554.5
2026-01-26 01:00:00,1.8528,1.8887,1.8525,1.8842,8113268.0
2026-01-26 02:00:00,1.8843,1.8858,1.8721,1.8762,3261791.9
2026-01-26 03:00:00,1.8763,1.8828,1.8652,1.8695,2738586.5
2026-01-26 04:00:00,1.8696,1.8948,1.8696,1.8789,4261306.9
2026-01-26 05:00:00,1.8789,1.8825,1.8756,1.8811,2173217.7
2026-01-26 06:00:00,1.881,1.886,1.8746,1.8803,2565484.1
2026-01-26 07:00:00,1.8802,1.886,1.8758,1.8818,2949761.0
2026-01-26 08:00:00,1.8817,1.8971,1.88,1.8892,3858164.8
2026-01-26 09:00:00,1.8893,1.8904,1.8765,1.8797,3347216.1
2026-01-26 10:00:00,1.8796,1.8907,1.8793,1.8868,3092556.3
2026-01-26 11:00:00,1.8869,1.8948,1.8869,1.8915,2912971.0
2026-01-26 12:00:00,1.8916,1.902,1.8915,1.8992,3247069.0
2026-01-26 13:00:00,1.8993,1.9168,1.8981,1.9062,5496868.8
2026-01-26 14:00:00,1.9062,1.9288,1.9012,1.92,7959012.4
2026-01-26 15:00:00,1.9199,1.946,1.9135,1.9255,11665419.0
2026-01-26 16:00:00,1.9255,1.9385,1.9178,1.9189,6840208.4
2026-01-26 17:00:00,1.9189,1.9218,1.8986,1.9117,5477613.7
