timestamp,open,high,low,close,volume
2026-01-21 10:00:00,156.65,157.31,156.48,156.87,3065.914
2026-01-21 11:00:00,156.86,158.09,156.08,156.25,9049.031
2026-01-21 12:00:00,156.25,156.52,153.83,155.23,11964.013
2026-01-21 13:00:00,155.22,155.98,153.96,154.41,5492.891
2026-01-21 14:00:00,154.4,159.28,154.27,158.71,10442.716
2026-01-21 15:00:00,158.7,160.47,157.8,159.22,6942.424
2026-01-21 16:00:00,159.22,159.33,152.87,153.01,7523.177
2026-01-21 17:00:00,153.03,154.97,151.88,153.85,6097.773
2026-01-21 18:00:00,153.84,156.03,153.19,155.39,2703.878
2026-01-21 19:00:00,155.4,162.2,154.62,162.09,10255.846
2026-01-21 20:00:00,162.08,162.17,159.34,161.82,4770.401
2026-01-21 21:00:00,161.81,163.04,161.25,162.68,2524.924
2026-01-21 22:00:00,162.69,163.55,161.3,161.47,2558.006
2026-01-21 23:00:00,161.47,161.67,158.93,159.46,2923.223
2026-01-22 00:00:00,159.47,161.5,159.47,160.92,1947.849
2026-01-22 01:00:00,160.93,161.9,160.61,161.51,3136.226
2026-01-22 02:00:00,161.5,161.73,160.4,160.58,1842.724
2026-01-22 03:00:00,160.59,161.39,159.41,159.96,952.025
2026-01-22 04:00:00,159.95,160.97,159.89,160.76,1295.86
2026-01-22 05:00:00,160.78,160.89,160.13,160.38,530.819
2026-01-22 06:00:00,160.43,160.77,159.66,160.52,777.865
2026-01-22 07:00:00,160.52,160.61,159.24,159.33,1385.502
2026-01-22 08:00:00,159.34,159.92,158.75,159.8,1532.453
2026-01-22 09:00:00,159.8,160.69,159.54,160.32,622.007
2026-01-22 10:00:00,160.33,160.47,159.66,160.02,932.427
2026-01-22 11:00:00,160.01,160.09,159.09,159.12,1093.319
2026-01-22 12:00:00,159.11,159.24,158.49,158.65,1541.099
2026-01-22 13:00:00,158.65,160.04,157.66,158.12,4299.598
2026-01-22 14:00:00,158.11,158.74,156.78,156.98,3487.711
2026-01-22 15:00:00,156.99,157.77,155.11,156.44,4516.406
2026-01-22 16:00:00,156.44,158.16,156.2,157.6,3367.783
2026-01-22 17:00:00,157.6,158.53,156.91,158.38,1999.46
2026-01-22 18:00:00,158.37,158.6,156.84,156.9,1347.581
2026-01-22 19:00:00,156.91,158.47,156.46,157.99,1334.457
2026-01-22 20:00:00,157.98,158.15,156.38,156.81,951.216
2026-01-22 21:00:00,156.82,157.38,156.5,156.78,694.082
2026-01-22 22:00:00,156.79,157.44,156.53,156.87,804.683
2026-01-22 23:00:00,156.85,157.51,156.17,157.28,583.236
2026-01-23 00:00:00,157.29,157.61,156.91,157.4,512.902
2026-01-23 01:00:00,157.41,158.63,157.41,158.62,661.087
2026-01-23 02:00:00,158.61,158.74,157.95,157.95,580.853
2026-01-23 03:00:00,157.94,158.94,157.88,158.6,572.44
2026-01-23 04:00:00,158.62,159.7,158.47,159.49,784.265
2026-01-23 05:00:00,159.48,159.62,158.48,158.93,527.309
2026-01-23 06:00:00,158.94,159.43,157.57,157.61,1689.914
2026-01-23 07:00:00,157.61,158.58,157.47,158.42,2691.481
2026-01-23 08:00:00,158.42,158.66,156.9,157.03,4277.911
2026-01-23 09:00:00,157.02,157.68,156.35,156.88,5511.044
2026-01-23 10:00:00,156.89,157.63,156.55,157.16,3064.549
2026-01-23 11:00:00,157.16,158.42,157.12,158.12,1521.722
2026-01-23 12:00:00,158.11,158.38,157.7,157.71,3038.747
2026-01-23 13:00:00,157.69,158.1,157.38,157.54,798.614
2026-01-23 14:00:00,157.54,157.99,154.82,156.07,4890.943
2026-01-23 15:00:00,156.08,158.58,155.01,158.29,2529.447
2026-01-23 16:00:00,158.31,160.08,157.48,158.91,3253.064
2026-01-23 17:00:00,158.91,161.4,158.02,159.48,4165.619
2026-01-23 18:00:00,159.48,160.46,159.09,159.53,2451.206
2026-01-23 19:00:00,159.52,159.52,157.05,157.46,4041.356
2026-01-23 20:00:00,157.46,157.74,155.51,156.24,3502.942
2026-01-23 21:00:00,156.23,157.13,156.11,156.57,2097.07
2026-01-23 22:00:00,156.56,157.83,156.52,157.62,898.588
2026-01-23 23:00:00,157.61,157.61,156.82,157.08,474.169
2026-01-24 00:00:00,157.08,157.61,156.79,156.79,473.341
2026-01-24 01:00:00,156.79,157.34,156.71,157.02,272.259
2026-01-24 02:00:00,157.03,157.32,156.93,157.0,1009.776
2026-01-24 03:00:00,157.01,157.56,156.87,157.29,1564.88
2026-01-24 04:00:00,157.3,157.47,157.01,157.37,305.027
2026-01-24 05:00:00,157.38,157.47,157.13,157.37,423.354
2026-01-24 06:00:00,157.38,158.0,157.34,157.8,315.525
2026-01-24 07:00:00,157.81,158.14,157.67,157.7,664.615
2026-01-24 08:00:00,157.69,157.74,157.28,157.57,560.32
2026-01-24 09:00:00,157.56,157.56,156.64,156.65,895.919
2026-01-24 10:00:00,156.65,156.65,155.95,156.17,1048.007
2026-01-24 11:00:00,156.16,156.34,155.82,155.94,834.152
2026-01-24 12:00:00,155.93,156.34,155.84,156.18,658.329
2026-01-24 13:00:00,156.2,156.55,155.81,155.85,1515.103
2026-01-24 14:00:00,155.85,156.62,155.61,156.5,685.871
2026-01-24 15:00:00,156.51,156.84,155.51,155.69,663.028
2026-01-24 16:00:00,155.68,156.42,155.34,156.11,1096.122
2026-01-24 17:00:00,156.11,156.47,155.98,156.47,496.716
2026-01-24 18:00:00,156.48,156.58,156.05,156.05,567.349
2026-01-24 19:00:00,156.06,156.1,155.71,155.76,287.164
2026-01-24 20:00:00,155.76,156.25,155.75,156.2,215.447
2026-01-24 21:00:00,156.19,156.45,155.96,156.25,785.742
2026-01-24 22:00:00,156.26,156.86,156.07,156.77,291.908
2026-01-24 23:00:00,156.77,156.92,156.12,156.22,457.611
2026-01-25 00:00:00,156.22,156.69,156.1,156.56,752.688
2026-01-25 01:00:00,156.57,156.8,156.04,156.26,646.759
2026-01-25 02:00:00,156.25,156.52,155.79,155.97,419.353
2026-01-25 03:00:00,155.97,156.03,154.69,154.97,1613.946
2026-01-25 04:00:00,154.96,155.4,154.71,154.89,486.545
2026-01-25 05:00:00,154.89,155.55,154.88,155.49,430.767
2026-01-25 06:00:00,155.48,155.67,154.96,155.2,614.166
2026-01-25 07:00:00,155.19,155.25,154.57,155.16,692.236
2026-01-25 08:00:00,155.17,155.54,154.25,154.44,1404.983
2026-01-25 09:00:00,154.46,155.56,154.29,155.05,1293.777
2026-01-25 10:00:00,155.04,155.69,155.0,155.15,717.599
2026-01-25 11:00:00,155.14,155.61,154.55,154.72,377.006
2026-01-25 12:00:00,154.71,154.87,154.24,154.8,882.371
2026-01-25 13:00:00,154.78,155.09,154.56,154.94,796.731
2026-01-25 14:00:00,154.93,154.96,153.32,153.86,1639.412
2026-01-25 15:00:00,153.84,154.5,152.95,153.36,2426.821
2026-01-25 16:00:00,153.35,153.35,149.84,151.04,18118.389
2026-01-25 17:00:00,151.05,151.3,149.46,150.0,7020.97
2026-01-25 18:00:00,149.99,150.32,147.7,148.53,4894.886
2026-01-25 19:00:00,148.54,148.92,145.52,146.22,8121.952
2026-01-25 20:00:00,146.21,147.42,145.58,146.65,10151.689
2026-01-25 21:00:00,146.64,148.03,146.62,147.49,3477.07
2026-01-25 22:00:00,147.49,147.59,145.81,146.47,1529.635
2026-01-25 23:00:00,146.48,148.12,146.0,147.96,3327.91
2026-01-26 00:00:00,147.95,149.48,147.61,149.25,3040.93
2026-01-26 01:00:00,149.26,152.22,149.26,151.58,4099.028
2026-01-26 02:00:00,151.59,151.72,150.36,150.84,1717.576
2026-01-26 03:00:00,150.83,151.37,149.57,149.96,1357.477
2026-01-26 04:00:00,149.97,151.86,149.97,150.97,1250.389
2026-01-26 05:00:00,150.98,151.11,150.57,150.79,836.931
2026-01-26 06:00:00,150.81,152.2,150.58,152.05,1494.637
2026-01-26 07:00:00,152.04,152.63,151.59,152.34,2187.037
2026-01-26 08:00:00,152.35,153.57,151.83,152.12,3952.621
2026-01-26 09:00:00,152.13,152.19,150.85,151.07,1937.233
2026-01-26 10:00:00,151.08,151.93,150.99,151.61,1130.198
2026-01-26 11:00:00,151.62,152.16,151.37,151.63,798.294
2026-01-26 12:00:00,151.65,152.54,151.65,152.3,1951.318
2026-01-26 13:00:00,152.32,152.85,152.06,152.64,1291.25
2026-01-26 14:00:00,152.64,154.15,151.18,153.75,6589.686
2026-01-26 15:00:00,153.74,154.89,151.81,152.66,4764.387
2026-01-26 16:00:00,152.66,154.18,152.14,153.39,2947.163
2026-01-26 17:00:00,153.37,153.76,151.68,153.28,5581.423
2026-01-26 18:00:00,153.27,154.73,153.06,154.32,3347.361
2026-01-26 19:00:00,154.33,154.8,153.42,153.59,1913.975
2026-01-26 20:00:00,153.6,153.97,152.52,152.92,2800.951
2026-01-26 21:00:00,152.92,155.25,152.6,154.52,3154.274
2026-01-26 22:00:00,154.53,154.92,154.15,154.24,1193.699
2026-01-26 23:00:00,154.23,155.07,153.78,154.21,1075.713
2026-01-27 00:00:00,154.22,154.6,153.84,154.34,1286.099
2026-01-27 01:00:00,154.33,154.9,153.5,154.4,3612.162
2026-01-27 02:00:00,154.4,154.92,154.19,154.72,1268.591
2026-01-27 03:00:00,154.71,154.94,154.22,154.43,1310.456
2026-01-27 04:00:00,154.42,155.36,154.3,154.88,831.169
2026-01-27 05:00:00,154.9,154.98,154.29,154.58,572.398
2026-01-27 06:00:00,154.59,154.76,153.65,153.76,640.595
2026-01-27 07:00:00,153.76,154.41,153.76,154.04,1431.526
2026-01-27 08:00:00,154.01,155.04,154.01,154.81,4709.254
2026-01-27 09:00:00,154.81,154.81,153.2,153.24,2945.385
2026-01-27 10:00:00,153.24,153.69,153.13,153.44,596.39
2026-01-27 11:00:00,153.46,154.09,153.21,153.74,593.475
2026-01-27 12:00:00,153.74,154.27,153.67,154.16,2457.481
2026-01-27 13:00:00,154.17,154.95,153.73,154.11,5118.498
2026-01-27 14:00:00,154.11,156.57,153.23,153.83,24015.232
2026-01-27 15:00:00,153.84,155.43,153.38,154.81,4570.293
2026-01-27 16:00:00,154.81,157.9,154.78,157.68,7191.309
2026-01-27 17:00:00,157.69,157.86,152.91,153.8,8013.309
2026-01-27 18:00:00,153.8,156.44,153.47,155.89,3176.331
2026-01-27 19:00:00,155.9,156.69,155.13,156.24,1448.774
2026-01-27 20:00:00,156.24,159.33,156.21,159.13,5931.743
2026-01-27 21:00:00,159.13,159.34,157.68,158.14,2470.667
2026-01-27 22:00:00,158.16,159.51,158.16,159.1,1934.205
2026-01-27 23:00:00,159.12,159.86,158.65,159.01,3156.864
2026-01-28 00:00:00,159.02,159.49,157.83,158.7,1788.143
2026-01-28 01:00:00,158.71,158.86,157.46,157.88,1200.436
2026-01-28 02:00:00,157.87,159.97,157.56,159.43,10264.896
2026-01-28 03:00:00,159.42,159.54,158.26,158.43,2664.295
2026-01-28 04:00:00,158.42,158.74,157.6,157.92,1658.882
2026-01-28 05:00:00,157.93,158.29,156.4,156.85,16388.875
2026-01-28 06:00:00,156.85,158.04,156.85,157.95,1930.61
2026-01-28 07:00:00,157.96,159.19,157.5,158.28,5122.466
2026-01-28 08:00:00,158.27,159.01,157.99,158.2,3780.908
2026-01-28 09:00:00,158.2,160.2,157.98,160.08,3011.48
2026-01-28 10:00:00,160.1,160.69,159.72,160.36,2100.912
2026-01-28 11:00:00,160.36,162.96,160.26,162.9,5784.52
2026-01-28 12:00:00,162.9,163.94,161.57,162.04,5526.365
2026-01-28 13:00:00,162.05,163.77,161.65,163.22,6248.94
2026-01-28 14:00:00,163.23,163.55,161.46,161.85,5031.98
2026-01-28 15:00:00,161.84,162.49,159.9,160.47,2786.873
2026-01-28 16:00:00,160.48,160.81,159.2,159.66,1648.282
2026-01-28 17:00:00,159.66,161.8,158.83,160.92,3283.217
2026-01-28 18:00:00,160.92,160.92,159.57,160.19,1815.198
2026-01-28 19:00:00,160.18,160.92,159.34,160.08,3102.485
2026-01-28 20:00:00,160.07,161.39,159.45,159.8,3009.81
2026-01-28 21:00:00,159.8,160.62,158.52,160.28,3179.537
2026-01-28 22:00:00,160.29,161.06,159.52,161.06,1726.397
2026-01-28 23:00:00,161.07,161.49,160.01,160.2,1507.056
2026-01-29 00:00:00,160.2,160.35,158.95,159.83,1430.546
2026-01-29 01:00:00,159.83,160.06,158.56,159.32,1314.223
2026-01-29 02:00:00,159.32,159.73,157.05,157.51,4120.879
2026-01-29 03:00:00,157.51,158.45,156.65,156.86,2103.037
2026-01-29 04:00:00,156.85,157.14,155.75,156.88,2255.813
2026-01-29 05:00:00,156.91,157.38,156.18,156.29,2160.355
2026-01-29 06:00:00,156.29,157.15,156.23,156.81,1094.102
2026-01-29 07:00:00,156.81,157.2,156.63,156.74,1312.454
2026-01-29 08:00:00,156.78,157.32,156.01,156.65,2198.308
2026-01-29 09:00:00,156.64,156.7,155.27,155.29,3285.236
2026-01-29 10:00:00,155.29,155.35,154.52,154.53,5180.372
2026-01-29 11:00:00,154.52,154.96,153.65,153.96,4441.289
2026-01-29 12:00:00,153.96,154.21,153.19,153.64,3216.088
2026-01-29 13:00:00,153.64,154.6,153.64,154.53,1994.021
2026-01-29 14:00:00,154.53,155.17,150.25,150.28,7722.954
2026-01-29 15:00:00,150.29,150.33,145.29,147.31,26417.875
2026-01-29 16:00:00,147.29,147.68,145.58,147.5,9090.232
2026-01-29 17:00:00,147.49,149.49,146.41,146.58,8131.581
2026-01-29 18:00:00,146.58,147.36,143.25,143.55,11096.921
2026-01-29 19:00:00,143.53,145.59,143.13,145.23,7515.708
2026-01-29 20:00:00,145.24,147.05,144.94,146.79,2799.503
